board_size,strategy,attempt,step_count,factor,success,time
3,StochasticLine,3,1135,0.9,True,0.3250037410034565
3,StochasticLine,4,627,0.9,True,0.176682591001736
3,StochasticLine,5,2,0.9,True,0.00040827599877957255
3,StochasticLine,6,379,0.9,True,0.1065859320005984
3,StochasticLine,7,582,0.9,True,0.16401543900428806
3,StochasticLine,8,1136,0.9,True,0.31996130399784306
3,StochasticLine,9,1117,0.9,True,0.3145241660022293
3,StochasticLine,10,2040,0.9,True,0.5738640659983503
3,StochasticLine,11,575,0.9,True,0.16221553799550747
3,StochasticLine,12,670,0.9,True,0.18844307099789148
3,StochasticLine,13,1641,0.9,True,0.4619879250021768
3,StochasticLine,14,218,0.9,True,0.06134234499768354
3,StochasticLine,15,182,0.9,True,0.051262228000268806
3,StochasticLine,16,2,0.9,True,0.00041316900023957714
3,StochasticLine,17,2,0.9,True,0.0004206520025036298
3,StochasticLine,18,4,0.9,True,0.0010858090026886202
3,StochasticLine,19,2,0.9,True,0.00040984600491356105
3,StochasticLine,20,35,0.9,True,0.00978389500232879
3,StochasticLine,21,6,0.9,True,0.00154768000356853
3,StochasticLine,22,1824,0.9,True,0.5133592920028605
3,StochasticLine,23,2,0.9,True,0.0004074520038557239
3,StochasticLine,24,937,0.9,True,0.26374057900102343
3,StochasticLine,25,2,0.9,True,0.00040505899960407987
3,StochasticLine,1,19,0.1,True,0.0054305539961205795
3,StochasticLine,2,19,0.1,True,0.005351704996428452
3,StochasticLine,3,29,0.1,True,0.008237071000621654
3,StochasticLine,4,15,0.1,True,0.00422106399491895
3,StochasticLine,5,125,0.1,True,0.0356351939990418
3,StochasticLine,6,151,0.1,True,0.042744086000311654
3,StochasticLine,7,25,0.1,True,0.007104547999915667
3,StochasticLine,8,23,0.1,True,0.00633388999995077
3,StochasticLine,9,100,0.1,True,0.028515994003100786
3,StochasticLine,10,19,0.1,True,0.005287502004648559
3,StochasticLine,11,6,0.1,True,0.0015589169997838326
3,StochasticLine,12,62,0.1,True,0.017668399996182416
3,StochasticLine,13,43,0.1,True,0.011947869999858085
3,StochasticLine,14,69,0.1,True,0.01933068899961654
3,StochasticLine,15,142,0.1,True,0.04032700300012948
3,StochasticLine,16,11,0.1,True,0.0029285599957802333
3,StochasticLine,17,34,0.1,True,0.00954579700191971
3,StochasticLine,18,80,0.1,True,0.02275982799619669
3,StochasticLine,19,16,0.1,True,0.004314122998039238
3,StochasticLine,20,52,0.1,True,0.014750171998457517
3,StochasticLine,21,26,0.1,True,0.007222658998216502
3,StochasticLine,22,4,0.1,True,0.0009297419965150766
3,StochasticLine,23,128,0.1,True,0.03557231999729993
3,StochasticLine,24,40,0.1,True,0.011253532000409905
3,StochasticLine,25,57,0.1,True,0.015932522997900378
3,StochasticLine,1,494,0.3,True,0.14139557499584043
3,StochasticLine,2,250,0.3,True,0.07122430100571364
3,StochasticLine,3,537,0.3,True,0.15227027000219095
3,StochasticLine,4,14,0.3,True,0.0038001540015102364
3,StochasticLine,5,455,0.3,True,0.1281262339980458
3,StochasticLine,6,166,0.3,True,0.046619705004559364
3,StochasticLine,7,216,0.3,True,0.06054097299784189
3,StochasticLine,8,362,0.3,True,0.1022706340008881
3,StochasticLine,9,665,0.3,True,0.18687231299554696
3,StochasticLine,10,281,0.3,True,0.07878465799876722
3,StochasticLine,11,173,0.3,True,0.04844312000204809
3,StochasticLine,12,718,0.3,True,0.20235545900504803
3,StochasticLine,13,22,0.3,True,0.006133802999102045
3,StochasticLine,14,97,0.3,True,0.027200991004065145
3,StochasticLine,15,35,0.3,True,0.009872239999822341
3,StochasticLine,16,188,0.3,True,0.052941766000003554
3,StochasticLine,17,650,0.3,True,0.18273173499619588
3,StochasticLine,18,241,0.3,True,0.06776295899908291
3,StochasticLine,19,14,0.3,True,0.0039622089971089736
3,StochasticLine,20,382,0.3,True,0.10734541500278283
3,StochasticLine,21,227,0.3,True,0.06377594399964437
3,StochasticLine,22,31,0.3,True,0.008704517000296619
3,StochasticLine,23,49,0.3,True,0.013738775000092573
3,StochasticLine,24,19,0.3,True,0.005267975000606384
3,StochasticLine,25,88,0.3,True,0.024755051999818534
3,StochasticLine,1,3,0.6,True,0.0008387260022573173
3,StochasticLine,2,410,0.6,True,0.11623465199954808
3,StochasticLine,3,216,0.6,True,0.061079507002432365
3,StochasticLine,4,323,0.6,True,0.09172220299660694
3,StochasticLine,5,305,0.6,True,0.08562401800008956
3,StochasticLine,6,496,0.6,True,0.13906802499695914
3,StochasticLine,7,439,0.6,True,0.1227879389989539
3,StochasticLine,8,11,0.6,True,0.0029522100012400188
3,StochasticLine,9,344,0.6,True,0.09608584600209724
3,StochasticLine,10,600,0.6,True,0.1680871560020023
3,StochasticLine,11,48,0.6,True,0.013328091998118907
3,StochasticLine,12,411,0.6,True,0.1150956670026062
3,StochasticLine,13,123,0.6,True,0.03428017199621536
3,StochasticLine,14,103,0.6,True,0.02881056600017473
3,StochasticLine,15,810,0.6,True,0.22669639300147537
3,StochasticLine,16,133,0.6,True,0.03719410399935441
3,StochasticLine,17,998,0.6,True,0.27909262199682416
3,StochasticLine,18,432,0.6,True,0.12103029499849072
3,StochasticLine,19,843,0.6,True,0.2358737660033512
3,StochasticLine,20,941,0.6,True,0.26376977100153454
3,StochasticLine,21,362,0.6,True,0.10114447999512777
3,StochasticLine,22,670,0.6,True,0.18786858399835182
3,StochasticLine,23,228,0.6,True,0.06368673199904151
3,StochasticLine,24,29,0.6,True,0.007928707003884483
3,StochasticLine,25,761,0.6,True,0.2128526700034854
3,StochasticLine,1,6,0.9,True,0.0017034890042850748
3,StochasticLine,2,564,0.9,True,0.16028500300308224
3,StochasticLine,3,2,0.9,True,0.0004141789977438748
3,StochasticLine,4,675,0.9,True,0.19160832600027788
3,StochasticLine,5,896,0.9,True,0.2522331319996738
3,StochasticLine,6,1211,0.9,True,0.3400114459946053
3,StochasticLine,7,375,0.9,True,0.10526615999697242
3,StochasticLine,8,967,0.9,True,0.2722772310007713
3,StochasticLine,9,736,0.9,True,0.20702171599987196
3,StochasticLine,10,2,0.9,True,0.0004107330023543909
3,StochasticLine,11,48,0.9,True,0.013407771999482065
3,StochasticLine,12,2602,0.9,True,0.7316807130046072
3,StochasticLine,13,377,0.9,True,0.10612997499993071
3,StochasticLine,14,681,0.9,True,0.1910752429976128
3,StochasticLine,15,1743,0.9,True,0.4935703010050929
3,StochasticLine,16,340,0.9,True,0.09532656600640621
3,StochasticLine,17,6,0.9,True,0.0016609669983154163
3,StochasticLine,18,944,0.9,True,0.26542627700109733
3,StochasticLine,19,2,0.9,True,0.00047724999603815377
3,StochasticLine,20,330,0.9,True,0.09260211699438514
3,StochasticLine,21,235,0.9,True,0.06592126699979417
3,StochasticLine,22,274,0.9,True,0.0769151749991579
3,StochasticLine,23,5,0.9,True,0.001256400006241165
3,StochasticLine,24,1422,0.9,True,0.3996349650042248
3,StochasticLine,25,2,0.9,True,0.00040429499495076016
3,StochasticLine,1,19,0.1,True,0.005404602998169139
3,StochasticLine,2,31,0.1,True,0.008786485996097326
3,StochasticLine,3,9,0.1,True,0.0024422400019830093
3,StochasticLine,4,27,0.1,True,0.007583015001728199
3,StochasticLine,5,33,0.1,True,0.009310904999438208
3,StochasticLine,6,18,0.1,True,0.004893132994766347
3,StochasticLine,7,21,0.1,True,0.005955416003416758
3,StochasticLine,8,19,0.1,True,0.005254245996184181
3,StochasticLine,9,26,0.1,True,0.007347015001869295
3,StochasticLine,10,12,0.1,True,0.003309790998173412
3,StochasticLine,11,103,0.1,True,0.02928171700477833
3,StochasticLine,12,35,0.1,True,0.009729439996590372
3,StochasticLine,13,102,0.1,True,0.02905453599669272
3,StochasticLine,14,150,0.1,True,0.04247773499810137
3,StochasticLine,15,11,0.1,True,0.0030034150040592067
3,StochasticLine,16,124,0.1,True,0.03511921199969947
3,StochasticLine,17,35,0.1,True,0.009918953997839708
3,StochasticLine,18,95,0.1,True,0.026947446000122
3,StochasticLine,19,55,0.1,True,0.015490011996007524
3,StochasticLine,20,14,0.1,True,0.0037888180013396777
3,StochasticLine,21,20,0.1,True,0.0055498830042779446
3,StochasticLine,22,47,0.1,True,0.013353809001273476
3,StochasticLine,23,29,0.1,True,0.008240437004133128
3,StochasticLine,24,27,0.1,True,0.007403580995742232
3,StochasticLine,25,40,0.1,True,0.011097698996309191
3,StochasticLine,1,219,0.3,True,0.06305479999718955
3,StochasticLine,2,178,0.3,True,0.05060819099890068
3,StochasticLine,3,86,0.3,True,0.024404584997682832
3,StochasticLine,4,133,0.3,True,0.037966491996485274
3,StochasticLine,5,68,0.3,True,0.019411519999266602
3,StochasticLine,6,266,0.3,True,0.0757538459947682
3,StochasticLine,7,185,0.3,True,0.05185970500315307
3,StochasticLine,8,77,0.3,True,0.02152159999968717
3,StochasticLine,9,254,0.3,True,0.070823993999511
3,StochasticLine,10,104,0.3,True,0.028790566000679974
3,StochasticLine,11,12,0.3,True,0.0032223259986494668
3,StochasticLine,12,33,0.3,True,0.009223273002135102
3,StochasticLine,13,143,0.3,True,0.0399811259994749
3,StochasticLine,14,171,0.3,True,0.04748329199355794
3,StochasticLine,15,112,0.3,True,0.0311591510035214
3,StochasticLine,16,18,0.3,True,0.004841759997361805
3,StochasticLine,17,29,0.3,True,0.008032160003494937
3,StochasticLine,18,181,0.3,True,0.05024024599697441
3,StochasticLine,19,135,0.3,True,0.037532442998781335
3,StochasticLine,20,88,0.3,True,0.02453203099867096
3,StochasticLine,21,140,0.3,True,0.039051913998264354
3,StochasticLine,22,134,0.3,True,0.03729633199691307
3,StochasticLine,23,88,0.3,True,0.024512117000995204
3,StochasticLine,24,15,0.3,True,0.004055680001329165
3,StochasticLine,25,39,0.3,True,0.010768528998596594
3,StochasticLine,1,340,0.6,True,0.09723148900229717
3,StochasticLine,2,217,0.6,True,0.06180401200253982
3,StochasticLine,3,293,0.6,True,0.08339515099942219
3,StochasticLine,4,755,0.6,True,0.2127213909989223
3,StochasticLine,5,110,0.6,True,0.03073514500283636
3,StochasticLine,6,140,0.6,True,0.03919808600039687
3,StochasticLine,7,238,0.6,True,0.06671886799449567
3,StochasticLine,8,20,0.6,True,0.005461513996124268
3,StochasticLine,9,460,0.6,True,0.12936761799937813
3,StochasticLine,10,68,0.6,True,0.01905222200002754
3,StochasticLine,11,841,0.6,True,0.2366306519979844
3,StochasticLine,12,11,0.6,True,0.0030737780034542084
3,StochasticLine,13,359,0.6,True,0.10067276900372235
3,StochasticLine,14,1770,0.6,True,0.4973808060021838
3,StochasticLine,15,575,0.6,True,0.16162973499740474
3,StochasticLine,16,673,0.6,True,0.18907331700029317
3,StochasticLine,17,405,0.6,True,0.11359219700534595
3,StochasticLine,18,20,0.6,True,0.005585588005487807
3,StochasticLine,19,965,0.6,True,0.2708692849992076
3,StochasticLine,20,1691,0.6,True,0.47512299600202823
3,StochasticLine,21,725,0.6,True,0.20391532299981918
3,StochasticLine,22,58,0.6,True,0.016291193998767994
3,StochasticLine,23,969,0.6,True,0.2724902270056191
3,StochasticLine,24,463,0.6,True,0.1301896239965572
3,StochasticLine,25,146,0.6,True,0.04187440600071568
3,StochasticLine,1,507,0.9,True,0.14419585800351342
3,StochasticLine,2,63,0.9,True,0.017906326000229456
3,StochasticLine,3,31,0.9,True,0.008742116995563265
3,StochasticLine,4,372,0.9,True,0.1050726460016449
3,StochasticLine,5,824,0.9,True,0.22953771000175038
3,StochasticLine,6,282,0.9,True,0.07825161799701164
3,StochasticLine,7,1342,0.9,True,0.373382516001584
3,StochasticLine,8,75,0.9,True,0.020829803004744463
3,StochasticLine,9,500,0.9,True,0.13962370400258806
3,StochasticLine,10,2,0.9,True,0.00040749599429545924
3,StochasticLine,11,54,0.9,True,0.014983925997512415
3,StochasticLine,12,2,0.9,True,0.0004030149939353578
3,StochasticLine,13,378,0.9,True,0.10507722399779595
3,StochasticLine,14,76,0.9,True,0.020994091995817143
3,StochasticLine,15,873,0.9,True,0.24290937800105894
3,StochasticLine,16,168,0.9,True,0.04675039400171954
3,StochasticLine,17,2206,0.9,True,0.6143580800053314
3,StochasticLine,18,1052,0.9,True,0.29272880599455675
3,StochasticLine,19,142,0.9,True,0.03950564299884718
3,StochasticLine,20,456,0.9,True,0.1269620310049504
3,StochasticLine,21,2,0.9,True,0.00040438199357595295
3,StochasticLine,22,280,0.9,True,0.0778086029968108
3,StochasticLine,23,2,0.9,True,0.00040355700184591115
3,StochasticLine,24,64,0.9,True,0.01774334100628039
3,StochasticLine,25,2,0.9,True,0.00040855999395716935
3,StochasticLine,1,37,0.1,True,0.010514196997974068
3,StochasticLine,2,18,0.1,True,0.0050744489999488
3,StochasticLine,3,44,0.1,True,0.012358595995465294
3,StochasticLine,4,57,0.1,True,0.01612253599887481
3,StochasticLine,5,4,0.1,True,0.000983637000899762
3,StochasticLine,6,23,0.1,True,0.006406891996448394
3,StochasticLine,7,52,0.1,True,0.014633341001172084
3,StochasticLine,8,31,0.1,True,0.008764326004893519
3,StochasticLine,9,17,0.1,True,0.004673224000725895
3,StochasticLine,10,13,0.1,True,0.003634916996816173
3,StochasticLine,11,13,0.1,True,0.0035385969968046993
3,StochasticLine,12,21,0.1,True,0.005796197001473047
3,StochasticLine,13,62,0.1,True,0.017580985004315153
3,StochasticLine,14,17,0.1,True,0.00478836300317198
3,StochasticLine,15,4,0.1,True,0.0009590280023985542
3,StochasticLine,16,26,0.1,True,0.007292055001016706
3,StochasticLine,17,13,0.1,True,0.003526510998199228
3,StochasticLine,18,99,0.1,True,0.02786446100071771
3,StochasticLine,19,77,0.1,True,0.021606862006592564
3,StochasticLine,20,174,0.1,True,0.049193495004146826
3,StochasticLine,21,1,0.1,True,7.066399848554283e-05
3,StochasticLine,22,130,0.1,True,0.03655527999944752
