board_size,strategy,attempt,step_count,factor,success,time
5,greedySquare,20,8,0.1,True,0.0061421969994626124
5,greedySquare,21,11,0.1,True,0.008712277000086033
5,greedySquare,22,12,0.1,True,0.009734640000715444
5,greedySquare,23,14,0.1,True,0.011367297999640869
5,greedySquare,24,13,0.1,True,0.010628228000314266
5,greedySquare,25,17,0.1,True,0.01387055400027748
5,greedySquare,1,27,0.15,True,0.0227044429993839
5,greedySquare,2,8,0.15,True,0.006195587000547675
5,greedySquare,3,15,0.15,True,0.012113052000131574
5,greedySquare,4,17,0.15,True,0.01398911400065117
5,greedySquare,5,20,0.15,True,0.016379716998926597
5,greedySquare,6,17,0.15,True,0.013863545000276645
5,greedySquare,7,21,0.15,True,0.017259501000808086
5,greedySquare,8,15,0.15,True,0.012312246000874438
5,greedySquare,9,35,0.15,True,0.02903487399998994
5,greedySquare,10,30,0.15,True,0.025300191000496852
5,greedySquare,11,18,0.15,True,0.014591926001230604
5,greedySquare,12,26,0.15,True,0.021941330000117887
5,greedySquare,13,24,0.15,True,0.01999206199980108
5,greedySquare,14,20,0.15,True,0.01647104599942395
5,greedySquare,15,11,0.15,True,0.008718676999706076
5,greedySquare,16,16,0.15,True,0.013140282999302144
5,greedySquare,17,31,0.15,True,0.025783266999496846
5,greedySquare,18,14,0.15,True,0.011320763000185252
5,greedySquare,19,25,0.15,True,0.02056940299917187
5,greedySquare,20,12,0.15,True,0.00973714999963704
5,greedySquare,21,40,0.15,True,0.03357755100114446
5,greedySquare,22,15,0.15,True,0.012028658000417636
5,greedySquare,23,33,0.15,True,0.02772983400063822
5,greedySquare,24,39,0.15,True,0.033096732000558404
5,greedySquare,25,23,0.15,True,0.019321711000884534
5,greedySquare,1,64,0.2,True,0.0539182520005852
5,greedySquare,2,13,0.2,True,0.01053119400057767
5,greedySquare,3,14,0.2,True,0.0112227259996871
5,greedySquare,4,47,0.2,True,0.0397761479998735
5,greedySquare,5,16,0.2,True,0.013025735999690369
5,greedySquare,6,90,0.2,True,0.07650496600035694
5,greedySquare,7,123,0.2,True,0.10454293499969936
5,greedySquare,8,38,0.2,True,0.031544061999738915
5,greedySquare,9,34,0.2,True,0.028463471000577556
5,greedySquare,10,137,0.2,True,0.11699407299965969
5,greedySquare,11,90,0.2,True,0.07575729199925263
5,greedySquare,12,44,0.2,True,0.03698515100040822
5,greedySquare,13,13,0.2,True,0.010569340998699772
5,greedySquare,14,138,0.2,True,0.11648432599940861
5,greedySquare,15,120,0.2,True,0.10180454799956351
5,greedySquare,16,20,0.2,True,0.016447927000626805
5,greedySquare,17,128,0.2,True,0.10741733000031672
5,greedySquare,18,31,0.2,True,0.025139212999420124
5,greedySquare,19,30,0.2,True,0.024704670999199152
5,greedySquare,20,30,0.2,True,0.024677883000549627
5,greedySquare,21,9,0.2,True,0.006933353999556857
5,greedySquare,22,57,0.2,True,0.04694666499926825
5,greedySquare,23,47,0.2,True,0.03849695399912889
5,greedySquare,24,46,0.2,True,0.03855937200023618
5,greedySquare,25,51,0.2,True,0.04274819700003718
5,greedySquare,1,111,0.25,True,0.09490695299973595
5,greedySquare,2,888,0.25,True,0.7706674019991624
5,greedySquare,3,29,0.25,True,0.02480783999999403
5,greedySquare,4,375,0.25,True,0.31956321799953
5,greedySquare,5,313,0.25,True,0.26736803099993267
5,greedySquare,6,232,0.25,True,0.1991212609991635
5,greedySquare,7,253,0.25,True,0.21602991899999324
5,greedySquare,8,401,0.25,True,0.34098582699880353
5,greedySquare,9,100,0.25,True,0.08587147099933645
5,greedySquare,10,101,0.25,True,0.0859191079998709
5,greedySquare,11,300,0.25,True,0.2559219819995633
5,greedySquare,12,176,0.25,True,0.15026378400034446
5,greedySquare,13,125,0.25,True,0.10683511400020507
5,greedySquare,14,175,0.25,True,0.14932934200078307
5,greedySquare,15,689,0.25,True,0.5898901709988422
5,greedySquare,16,118,0.25,True,0.10042726100073196
5,greedySquare,17,125,0.25,True,0.10799708899867255
5,greedySquare,18,64,0.25,True,0.054702393999832566
5,greedySquare,19,469,0.25,True,0.40079406699987885
5,greedySquare,20,415,0.25,True,0.3547318330001872
5,greedySquare,21,150,0.25,True,0.1269478150006762
5,greedySquare,22,58,0.25,True,0.049196251999092055
5,greedySquare,23,108,0.25,True,0.09246179100045993
5,greedySquare,24,117,0.25,True,0.10024347699982172
5,greedySquare,25,418,0.25,True,0.35819703999914054
5,greedySquare,1,1067,0.3,True,0.9259400659993844
5,greedySquare,2,361,0.3,True,0.3075319130002754
5,greedySquare,3,650,0.3,True,0.5549010630002158
5,greedySquare,4,364,0.3,True,0.3107692670000688
5,greedySquare,5,1146,0.3,True,0.9822168540013081
5,greedySquare,6,3963,0.3,True,3.3912046660007036
5,greedySquare,7,1816,0.3,True,1.5545986380002432
5,greedySquare,8,356,0.3,True,0.30501184499917144
5,greedySquare,9,1822,0.3,True,1.5581549880007515
5,greedySquare,10,612,0.3,True,0.5247188299999834
5,greedySquare,11,859,0.3,True,0.7363328790015657
5,greedySquare,12,480,0.3,True,0.4102152790001128
5,greedySquare,13,528,0.3,True,0.45150881800145726
5,greedySquare,14,2884,0.3,True,2.4727457990011317
5,greedySquare,15,760,0.3,True,0.6523615249989234
5,greedySquare,16,257,0.3,True,0.22019670699955896
5,greedySquare,17,2403,0.3,True,2.059494180999536
5,greedySquare,18,339,0.3,True,0.28996232000099553
5,greedySquare,19,1446,0.3,True,1.2388904159997765
5,greedySquare,20,2363,0.3,True,2.0292013809994387
5,greedySquare,21,1556,0.3,True,1.3353845699984959
5,greedySquare,22,435,0.3,True,0.3743693529995653
5,greedySquare,23,698,0.3,True,0.5977278819991625
5,greedySquare,24,471,0.3,True,0.4021494890002941
5,greedySquare,25,1172,0.3,True,1.0053728420007246
5,greedySquare,1,5082,0.35,True,4.409564682999189
5,greedySquare,2,10000,0.35,False,8.643999550000444
5,greedySquare,3,2905,0.35,True,2.512377707000269
5,greedySquare,4,2859,0.35,True,2.4699701069985167
5,greedySquare,5,10000,0.35,False,8.6340133900012
5,greedySquare,6,1621,0.35,True,1.4014788159984164
5,greedySquare,7,10000,0.35,False,8.636797335002484
5,greedySquare,8,10000,0.35,False,8.643328719001147
5,greedySquare,9,10000,0.35,False,8.638171696999052
5,greedySquare,10,4355,0.35,True,3.800251822001883
5,greedySquare,11,3927,0.35,True,3.399515674998838
5,greedySquare,12,10000,0.35,False,8.659026257999358
5,greedySquare,13,2040,0.35,True,1.7623110499989707
5,greedySquare,14,3254,0.35,True,2.819001214000309
5,greedySquare,15,872,0.35,True,0.7548034699975688
5,greedySquare,16,4219,0.35,True,3.6562239580016467
5,greedySquare,17,10000,0.35,False,8.65160251600173
5,greedySquare,18,2342,0.35,True,2.028832157000579
5,greedySquare,19,8336,0.35,True,7.215565626000171
5,greedySquare,20,5997,0.35,True,5.188223771001503
5,greedySquare,21,1721,0.35,True,1.4879896409984212
5,greedySquare,22,295,0.35,True,0.2551363689999562
5,greedySquare,23,10000,0.35,False,8.648515364999184
5,greedySquare,24,3529,0.35,True,3.055082801998651
5,greedySquare,25,10000,0.35,False,8.655403875996853
5,greedySquare,1,10000,0.4,False,8.659172701001808
5,greedySquare,2,10000,0.4,False,8.66023369100003
5,greedySquare,3,10000,0.4,False,8.647289439002634
5,greedySquare,4,10000,0.4,False,8.612286732000939
5,greedySquare,5,10000,0.4,False,8.558003464000649
5,greedySquare,6,10000,0.4,False,8.563683021999168
5,greedySquare,7,9019,0.4,True,7.7267784620016755
5,greedySquare,8,9720,0.4,True,8.341011083000922
5,greedySquare,9,10000,0.4,False,8.561309592998441
5,greedySquare,10,10000,0.4,False,8.586085618000652
5,greedySquare,11,8572,0.4,True,7.355939933997433
5,greedySquare,12,10000,0.4,False,8.576838295000925
5,greedySquare,13,5057,0.4,True,4.339257476000057
5,greedySquare,14,10000,0.4,False,8.571489475998533
5,greedySquare,15,10000,0.4,False,8.592166368998733
5,greedySquare,16,10000,0.4,False,8.591974553997716
5,greedySquare,17,10000,0.4,False,8.58115326099869
5,greedySquare,18,7512,0.4,True,6.451758273000451
5,greedySquare,19,2877,0.4,True,2.466713597001217
5,greedySquare,20,10000,0.4,False,8.588592318999872
5,greedySquare,21,10000,0.4,False,8.57948696600215
5,greedySquare,22,10000,0.4,False,8.573103249000269
5,greedySquare,23,10000,0.4,False,8.57743665200178
5,greedySquare,24,10000,0.4,False,8.576860061002662
5,greedySquare,25,10000,0.4,False,8.579504109999107
5,greedySquare,1,10000,0.45,False,8.729135593999672
5,greedySquare,2,10000,0.45,False,8.724248515998624
5,greedySquare,3,10000,0.45,False,8.709398700997554
5,greedySquare,4,10000,0.45,False,8.722587919000944
5,greedySquare,5,10000,0.45,False,8.714098454998748
5,greedySquare,6,10000,0.45,False,8.711474072999408
5,greedySquare,7,2780,0.45,True,2.423164857998927
5,greedySquare,8,10000,0.45,False,8.723055198999646
5,greedySquare,9,10000,0.45,False,8.70618679999825
5,greedySquare,10,10000,0.45,False,8.730067112999677
5,greedySquare,11,10000,0.45,False,8.716949599001964
5,greedySquare,12,10000,0.45,False,8.729455771001085
5,greedySquare,13,10000,0.45,False,8.723455968000053
5,greedySquare,14,10000,0.45,False,8.739445604998764
5,greedySquare,15,10000,0.45,False,8.722312368998246
5,greedySquare,16,10000,0.45,False,8.74297396899783
5,greedySquare,17,10000,0.45,False,8.737667248002253
5,greedySquare,18,10000,0.45,False,8.752686873001949
5,greedySquare,19,10000,0.45,False,8.730998461000127
5,greedySquare,20,10000,0.45,False,8.74358679999932
5,greedySquare,21,10000,0.45,False,8.7259119679984
5,greedySquare,22,10000,0.45,False,8.74121928599925
5,greedySquare,23,10000,0.45,False,8.73942844299745
5,greedySquare,24,10000,0.45,False,8.742358817999047
5,greedySquare,25,10000,0.45,False,8.731426897000347
5,greedySquare,1,10000,0.5,False,8.778290129001107
5,greedySquare,2,10000,0.5,False,8.774632356002257
5,greedySquare,3,10000,0.5,False,8.769338381000125
5,greedySquare,4,10000,0.5,False,8.773007801999483
5,greedySquare,5,10000,0.5,False,8.770418484997208
5,greedySquare,6,10000,0.5,False,8.773401648002618
5,greedySquare,7,10000,0.5,False,8.758917279999878
5,greedySquare,8,10000,0.5,False,8.762266701000044
5,greedySquare,9,10000,0.5,False,8.771829310000612
5,greedySquare,10,10000,0.5,False,8.787150411000766
5,greedySquare,11,10000,0.5,False,8.784861599000578
5,greedySquare,12,10000,0.5,False,8.790006392999203
5,greedySquare,13,10000,0.5,False,8.787194866999926
5,greedySquare,14,10000,0.5,False,8.80486455999926
5,greedySquare,15,10000,0.5,False,8.79625102099817
5,greedySquare,16,10000,0.5,False,8.800308104000578
5,greedySquare,17,10000,0.5,False,8.786762429997907
5,greedySquare,18,10000,0.5,False,8.789294037000218
5,greedySquare,19,2435,0.5,True,2.1393247899977723
5,greedySquare,20,10000,0.5,False,8.79478570900028
5,greedySquare,21,10000,0.5,False,8.786756239001988
5,greedySquare,22,10000,0.5,False,8.785706638998818
5,greedySquare,23,10000,0.5,False,8.793694355998014
5,greedySquare,24,10000,0.5,False,8.789039930998115
5,greedySquare,25,10000,0.5,False,8.794920615000592
5,greedySquare,1,10000,0.55,False,8.79129708900291
5,greedySquare,2,10000,0.55,False,8.812721224003326
5,greedySquare,3,10000,0.55,False,8.788018385999749
5,greedySquare,4,10000,0.55,False,8.792998921999242
5,greedySquare,5,10000,0.55,False,8.786941439997463
5,greedySquare,6,10000,0.55,False,8.795552712999779
5,greedySquare,7,10000,0.55,False,8.78002380199905
5,greedySquare,8,10000,0.55,False,8.79052989399861
5,greedySquare,9,10000,0.55,False,8.777751630001148
5,greedySquare,10,10000,0.55,False,8.80070735299887
5,greedySquare,11,10000,0.55,False,8.788939045000006
5,greedySquare,12,10000,0.55,False,8.801342239003134
5,greedySquare,13,10000,0.55,False,8.796085095000308
5,greedySquare,14,10000,0.55,False,8.795647746999748
5,greedySquare,15,10000,0.55,False,8.793339192998246
5,greedySquare,16,10000,0.55,False,8.808695266998257
5,greedySquare,17,10000,0.55,False,8.791586208997614
5,greedySquare,18,10000,0.55,False,8.795088818002114
5,greedySquare,19,10000,0.55,False,8.789178269998956
5,greedySquare,20,10000,0.55,False,8.799389659998269
5,greedySquare,21,10000,0.55,False,8.78934370999923
5,greedySquare,22,10000,0.55,False,8.793995839001582
5,greedySquare,23,10000,0.55,False,8.790532743998483
5,greedySquare,24,10000,0.55,False,8.796263715998066
5,greedySquare,25,10000,0.55,False,8.80305825799951
5,greedySquare,1,10000,0.6,False,8.79732222000166
5,greedySquare,2,10000,0.6,False,8.789546651998535
5,greedySquare,3,10000,0.6,False,8.789390220001223
5,greedySquare,4,10000,0.6,False,8.791272810998635
5,greedySquare,5,10000,0.6,False,8.780616915999417
5,greedySquare,6,10000,0.6,False,8.786857469996903
5,greedySquare,7,10000,0.6,False,8.78344307000225
5,greedySquare,8,10000,0.6,False,8.790677999000764
5,greedySquare,9,10000,0.6,False,8.786742005999258
5,greedySquare,10,10000,0.6,False,8.800937636999151
5,greedySquare,11,10000,0.6,False,8.794999992998783
5,greedySquare,12,10000,0.6,False,8.800009815000521
5,greedySquare,13,10000,0.6,False,8.797071795997908
5,greedySquare,14,10000,0.6,False,8.809340387000702
5,greedySquare,15,10000,0.6,False,8.789999094999075
5,greedySquare,16,10000,0.6,False,8.805747217000317
5,greedySquare,17,10000,0.6,False,8.799445278997155
5,greedySquare,18,10000,0.6,False,8.801135364999936
5,greedySquare,19,10000,0.6,False,8.78794819599716
5,greedySquare,20,10000,0.6,False,8.802576232999854
5,greedySquare,21,10000,0.6,False,8.79853612900115
5,greedySquare,22,10000,0.6,False,8.795818189999409
5,greedySquare,23,10000,0.6,False,8.796219698000641
5,greedySquare,24,10000,0.6,False,8.805091292000725
5,greedySquare,25,10000,0.6,False,8.79474806700091
5,greedySquare,1,10000,0.65,False,8.830604915994627
5,greedySquare,2,10000,0.65,False,8.823591216998466
5,greedySquare,3,10000,0.65,False,8.8209955620041
5,greedySquare,4,10000,0.65,False,8.8270608419989
5,greedySquare,5,10000,0.65,False,8.821225284998945
5,greedySquare,6,10000,0.65,False,8.821128324998426
5,greedySquare,7,10000,0.65,False,8.825615346999257
5,greedySquare,8,10000,0.65,False,8.825037593000161
5,greedySquare,9,10000,0.65,False,8.817214904003777
5,greedySquare,10,10000,0.65,False,8.838383334004902
5,greedySquare,11,10000,0.65,False,8.836627764998411
5,greedySquare,12,10000,0.65,False,8.8423357280044
5,greedySquare,13,10000,0.65,False,8.838123020999774
5,greedySquare,14,10000,0.65,False,8.851561912997568
5,greedySquare,15,10000,0.65,False,8.843789493999793
5,greedySquare,16,10000,0.65,False,8.84578857699671
5,greedySquare,17,10000,0.65,False,8.840748418006115
5,greedySquare,18,10000,0.65,False,8.85047172299528
5,greedySquare,19,10000,0.65,False,8.837673525995342
5,greedySquare,20,10000,0.65,False,8.844991710000613
5,greedySquare,21,10000,0.65,False,8.838061395996192
5,greedySquare,22,10000,0.65,False,8.84223667000333
5,greedySquare,23,10000,0.65,False,8.845551655002055
5,greedySquare,24,10000,0.65,False,8.848294085000816
5,greedySquare,25,10000,0.65,False,8.840237131997128
5,greedySquare,1,10000,0.7,False,8.861588719002611
5,greedySquare,2,10000,0.7,False,8.850782670000626
5,greedySquare,3,10000,0.7,False,8.84906103299727
5,greedySquare,4,10000,0.7,False,8.850055340997642
5,greedySquare,5,10000,0.7,False,8.845343729000888
5,greedySquare,6,10000,0.7,False,8.85289807299705
5,greedySquare,7,10000,0.7,False,8.847927501003142
5,greedySquare,8,10000,0.7,False,8.853430841998488
5,greedySquare,9,10000,0.7,False,8.840923641997506
5,greedySquare,10,10000,0.7,False,8.868683549997513
5,greedySquare,11,10000,0.7,False,8.86330676900252
5,greedySquare,12,10000,0.7,False,8.869941322001978
5,greedySquare,13,10000,0.7,False,8.871902602004411
5,greedySquare,14,10000,0.7,False,8.869001506995119
5,greedySquare,15,10000,0.7,False,8.870322509996186
5,greedySquare,16,10000,0.7,False,8.873206921998644
5,greedySquare,17,10000,0.7,False,8.87358582700108
5,greedySquare,18,10000,0.7,False,8.864823968993733
5,greedySquare,19,10000,0.7,False,8.864286472999083
5,greedySquare,20,10000,0.7,False,8.875621512997895
5,greedySquare,21,10000,0.7,False,8.864174533999176
5,greedySquare,22,10000,0.7,False,8.866648928997165
5,greedySquare,23,10000,0.7,False,8.87262106900016
5,greedySquare,24,10000,0.7,False,8.872909680001612
5,greedySquare,25,10000,0.7,False,8.867675826004415
5,greedySquare,1,10000,0.75,False,8.8665236789966
5,greedySquare,2,10000,0.75,False,8.854808472999139
5,greedySquare,3,10000,0.75,False,8.854167733996292
5,greedySquare,4,10000,0.75,False,8.85794258399983
5,greedySquare,5,10000,0.75,False,8.848240964995057
5,greedySquare,6,10000,0.75,False,8.855305217999557
5,greedySquare,7,10000,0.75,False,8.85379854599887
5,greedySquare,8,10000,0.75,False,8.856536362000043
5,greedySquare,9,10000,0.75,False,8.846167623996735
5,greedySquare,10,10000,0.75,False,8.873875967998174
5,greedySquare,11,10000,0.75,False,8.865314005000982
5,greedySquare,12,10000,0.75,False,8.875319580001815
5,greedySquare,13,10000,0.75,False,8.869513249002921
5,greedySquare,14,10000,0.75,False,8.875242350004555
5,greedySquare,15,10000,0.75,False,8.869167623997782
5,greedySquare,16,10000,0.75,False,8.87353974099824
5,greedySquare,17,10000,0.75,False,8.868518682000285
5,greedySquare,18,10000,0.75,False,8.864875512001163
5,greedySquare,19,10000,0.75,False,8.861429413998849
5,greedySquare,20,10000,0.75,False,8.872151087998645
5,greedySquare,21,10000,0.75,False,8.864411162001488
5,greedySquare,22,10000,0.75,False,8.865822947002016
5,greedySquare,23,10000,0.75,False,8.86650156199903
5,greedySquare,24,10000,0.75,False,8.869455444997584
5,greedySquare,25,10000,0.75,False,8.866058958999929
5,greedySquare,1,12,0.05,True,0.009785643000213895
5,greedySquare,2,8,0.05,True,0.006122399994637817
5,greedySquare,3,9,0.05,True,0.007066122998367064
5,greedySquare,4,13,0.05,True,0.010443156999826897
5,greedySquare,5,11,0.05,True,0.008759058997384273
5,greedySquare,6,11,0.05,True,0.008656548001454212
5,greedySquare,7,7,0.05,True,0.005159255997568835
5,greedySquare,8,8,0.05,True,0.006099409001762979
5,greedySquare,9,6,0.05,True,0.0044880619971081614
5,greedySquare,10,7,0.05,True,0.00536582699714927
5,greedySquare,11,10,0.05,True,0.007862140999350231
5,greedySquare,12,8,0.05,True,0.006085070002882276
5,greedySquare,13,8,0.05,True,0.006073766002373304
5,greedySquare,14,8,0.05,True,0.006259864996536635
5,greedySquare,15,10,0.05,True,0.008089322996966075
5,greedySquare,16,11,0.05,True,0.008650350995594636
5,greedySquare,17,12,0.05,True,0.009845421001955401
5,greedySquare,18,9,0.05,True,0.006953445998078678
5,greedySquare,19,14,0.05,True,0.011349752996466123
5,greedySquare,20,12,0.05,True,0.009805490000871941
5,greedySquare,21,9,0.05,True,0.007194990997959394
5,greedySquare,22,17,0.05,True,0.013689778999832924
5,greedySquare,23,9,0.05,True,0.006885754002723843
5,greedySquare,24,11,0.05,True,0.008650813004351221
5,greedySquare,25,8,0.05,True,0.006040856002073269
