board_size,strategy,attempt,step_count,factor,success,time
5,StochasticGreed,1,12,0.1,True,0.012142885999992359
5,StochasticGreed,2,12,0.1,True,0.012325408999913634
5,StochasticGreed,3,12,0.1,True,0.01234345900002154
5,StochasticGreed,4,11,0.1,True,0.01095510199979799
5,StochasticGreed,5,12,0.1,True,0.011915500999975848
5,StochasticGreed,6,13,0.1,True,0.013110327000049438
5,StochasticGreed,7,8,0.1,True,0.007622320000109539
5,StochasticGreed,8,11,0.1,True,0.010844929000086267
5,StochasticGreed,9,13,0.1,True,0.013125864999892656
5,StochasticGreed,10,17,0.1,True,0.0175368619998153
5,StochasticGreed,1,11,0.1,True,0.0062660739999955695
5,StochasticGreed,2,16,0.1,True,0.009168996999960655
5,StochasticGreed,3,7,0.1,True,0.003727582000010443
5,StochasticGreed,4,6,0.1,True,0.0031446279999727267
5,StochasticGreed,5,12,0.1,True,0.006873821000226599
5,StochasticGreed,6,10,0.1,True,0.0055303509998338996
5,StochasticGreed,7,23,0.1,True,0.013141833000190672
5,StochasticGreed,8,18,0.1,True,0.01023588899988681
5,StochasticGreed,9,13,0.1,True,0.007185255999957008
5,StochasticGreed,10,17,0.1,True,0.009650160000092
5,StochasticGreed,1,13,0.1,True,0.007564332999891121
5,StochasticGreed,2,15,0.1,True,0.00884616600001209
5,StochasticGreed,3,7,0.1,True,0.0038253969999004767
5,StochasticGreed,4,13,0.1,True,0.0074247689999538125
5,StochasticGreed,5,15,0.1,True,0.008606922999888411
5,StochasticGreed,6,19,0.1,True,0.011053317000005336
5,StochasticGreed,7,9,0.1,True,0.004934183999921515
5,StochasticGreed,8,17,0.1,True,0.009826535999991393
5,StochasticGreed,9,16,0.1,True,0.009082263999971474
5,StochasticGreed,10,10,0.1,True,0.0055301170000348066
5,StochasticGreed,1,113,0.2,True,0.06562896600007662
5,StochasticGreed,2,70,0.2,True,0.04137721799997962
5,StochasticGreed,3,101,0.2,True,0.05865918100016643
5,StochasticGreed,4,64,0.2,True,0.03693482499966194
5,StochasticGreed,5,83,0.2,True,0.04766060900010416
5,StochasticGreed,6,8,0.2,True,0.004355113999736204
5,StochasticGreed,7,60,0.2,True,0.03439108299971849
5,StochasticGreed,8,14,0.2,True,0.007920867999928305
5,StochasticGreed,9,74,0.2,True,0.04296939100004238
5,StochasticGreed,10,228,0.2,True,0.1337631319997854
5,StochasticGreed,1,70,0.2,True,0.041821500999958516
5,StochasticGreed,2,22,0.2,True,0.013145613000233425
5,StochasticGreed,3,38,0.2,True,0.022269034000146348
