board_size,strategy,attempt,step_count,factor,success,time
5,Stochastic_2,1,5000,0.7,False,25.158522928000025
5,Stochastic_2,2,5000,0.7,False,24.75070399399999
5,Stochastic_2,3,5000,0.7,False,24.776256830999955
5,Stochastic_2,4,5000,0.7,False,25.004200066999942
5,Stochastic_2,5,5000,0.7,False,24.884506973000043
5,Stochastic_2,6,5000,0.7,False,24.745140375000005
5,Stochastic_2,7,5000,0.7,False,24.83537740299994
5,Stochastic_2,8,5000,0.7,False,24.876004566000006
5,Stochastic_2,9,5000,0.7,False,24.965760221000096
5,Stochastic_2,10,5000,0.7,False,24.768534035999892
5,Stochastic_2,1,5000,0.1,False,25.088192220999872
5,Stochastic_2,2,5000,0.1,False,24.6170357420001
5,Stochastic_2,3,5000,0.1,False,24.81766360000006
5,Stochastic_2,4,5000,0.1,False,24.671715913999833
5,Stochastic_2,5,5000,0.1,False,24.690843705000134
5,Stochastic_2,6,5000,0.1,False,25.495813180999903
5,Stochastic_2,7,5000,0.1,False,24.83041818400011
5,Stochastic_2,8,5000,0.1,False,24.64329517599981
5,Stochastic_2,9,5000,0.1,False,24.62223509599994
5,Stochastic_2,10,5000,0.1,False,24.778800159999946
5,Stochastic_2,1,5000,0.1,False,22.208179289999862
5,Stochastic_2,2,5000,0.1,False,21.936378829000205
5,Stochastic_2,3,5000,0.1,False,21.93030146199999
5,Stochastic_2,4,5000,0.1,False,21.742998557999726
5,Stochastic_2,5,5000,0.1,False,21.913534372999948
5,Stochastic_2,6,5000,0.1,False,21.85815457100034
5,Stochastic_2,7,5000,0.1,False,21.838431776000107
5,Stochastic_2,8,5000,0.1,False,21.953813917999923
5,Stochastic_2,9,5000,0.1,False,21.852020779999748
5,Stochastic_2,10,5000,0.1,False,21.845416698999998
5,Stochastic_2,1,10000,0.1,False,43.84533848800004
5,Stochastic_2,2,10000,0.1,False,44.345650739999996
5,Stochastic_2,3,10000,0.1,False,44.43956857400008
5,Stochastic_2,4,10000,0.1,False,44.44938015499997
5,Stochastic_2,5,10000,0.1,False,44.34474956400004
5,Stochastic_2,6,10000,0.1,False,44.358751264000034
5,Stochastic_2,7,10000,0.1,False,44.45961549700007
5,Stochastic_2,8,10000,0.1,False,44.08141199500005
5,Stochastic_2,9,10000,0.1,False,44.34112267299997
5,Stochastic_2,10,10000,0.1,False,44.168568624000045
5,Stochastic_2,1,10000,0.2,False,44.517655460000015
5,Stochastic_2,2,10000,0.2,False,44.427592069000184
5,Stochastic_2,3,10000,0.2,False,44.259684622999885
5,Stochastic_2,4,10000,0.2,False,44.334545760999845
5,Stochastic_2,5,10000,0.2,False,44.33177323199993
5,Stochastic_2,6,10000,0.2,False,44.31874638299996
5,Stochastic_2,7,10000,0.2,False,44.25889693699992
5,Stochastic_2,8,10000,0.2,False,44.46472822299984
5,Stochastic_2,9,10000,0.2,False,44.283354161000034
5,Stochastic_2,10,10000,0.2,False,44.399043785999766
5,Stochastic_2,1,10000,0.2,False,42.65596419500025
5,Stochastic_2,2,10000,0.2,False,42.421024921000026
5,Stochastic_2,3,10000,0.2,False,42.5276959859998
5,Stochastic_2,4,10000,0.2,False,42.42144152400033
5,Stochastic_2,5,10000,0.2,False,42.440280779000204
5,Stochastic_2,6,10000,0.2,False,42.486460194999836
5,Stochastic_2,7,10000,0.2,False,42.489016122000066
5,Stochastic_2,8,3657,0.2,True,15.549140346000058
5,Stochastic_2,9,10000,0.2,False,42.44262775900006
5,Stochastic_2,10,10000,0.2,False,42.45233433000021
5,Stochastic_2,1,10000,0.2,False,44.82632184699969
5,Stochastic_2,2,10000,0.2,False,44.73256618000005
5,Stochastic_2,3,10000,0.2,False,44.640966061999734
5,Stochastic_2,4,10000,0.2,False,44.68161009300002
5,Stochastic_2,5,10000,0.2,False,44.451113373000226
5,Stochastic_2,6,10000,0.2,False,44.68522561300051
5,Stochastic_2,7,10000,0.2,False,44.58342086199991
5,Stochastic_2,8,10000,0.2,False,44.650978081000176
5,Stochastic_2,9,10000,0.2,False,44.506312075000096
5,Stochastic_2,10,10000,0.2,False,44.755314659999385
5,Stochastic_2,1,5000,0.3,False,22.37848454500005
5,Stochastic_2,2,5000,0.3,False,22.082671388999984
5,Stochastic_2,3,5000,0.3,False,22.191063641000028
5,Stochastic_2,4,5000,0.3,False,22.119946717999937
5,Stochastic_2,5,5000,0.3,False,22.171334969999975
5,Stochastic_2,6,5000,0.3,False,22.090892767000014
5,Stochastic_2,7,5000,0.3,False,22.09271272400008
5,Stochastic_2,8,5000,0.3,False,22.141201498999976
5,Stochastic_2,9,5000,0.3,False,22.164052669000057
5,Stochastic_2,10,5000,0.3,False,22.15155447099994
5,Stochastic_2,1,5000,0.4,False,23.04560157800006
5,Stochastic_2,2,5000,0.4,False,22.73610910399998
5,Stochastic_2,3,5000,0.4,False,22.928946058000065
5,Stochastic_2,4,5000,0.4,False,22.69860315400001
5,Stochastic_2,5,5000,0.4,False,22.751503651999883
5,Stochastic_2,6,5000,0.4,False,22.76143818699984
5,Stochastic_2,7,5000,0.4,False,22.756951085999845
5,Stochastic_2,8,5000,0.4,False,22.834817122999993
5,Stochastic_2,9,5000,0.4,False,22.772679677000042
5,Stochastic_2,10,5000,0.4,False,22.724009733000003
5,Stochastic_2,1,50000,0.3,False,224.6877460529995
5,Stochastic_2,2,50000,0.3,False,224.31627945699984
5,Stochastic_2,3,50000,0.3,False,224.23217966599987
5,Stochastic_2,4,50000,0.3,False,223.68423302700103
5,Stochastic_2,5,50000,0.3,False,224.67341241599934
5,Stochastic_2,6,50000,0.3,False,223.8621143119999
5,Stochastic_2,7,50000,0.3,False,224.30308249700101
5,Stochastic_2,8,50000,0.3,False,223.8549016850011
5,Stochastic_2,9,50000,0.3,False,224.3006979919992
5,Stochastic_2,10,50000,0.3,False,225.02134568900146
5,Stochastic_2,11,50000,0.3,False,225.3952007909993
5,Stochastic_2,12,50000,0.3,False,223.9829442700011
