board_size,strategy,attempt,step_count,factor,success,time
3,Stochastic_1,1,277,0.1,True,0.316241230997548
3,Stochastic_1,2,1229,0.1,True,1.3901490999996895
3,Stochastic_1,3,3317,0.1,True,3.674436321001849
3,Stochastic_1,4,3731,0.1,True,4.1245795319991885
3,Stochastic_1,5,917,0.1,True,1.0190882440001587
3,Stochastic_1,6,1529,0.1,True,1.7021084589941893
3,Stochastic_1,7,2758,0.1,True,3.0641002600023057
3,Stochastic_1,8,148,0.1,True,0.1639965790018323
3,Stochastic_1,9,4789,0.1,True,5.317114526995283
3,Stochastic_1,10,36,0.1,True,0.03848817799735116
3,Stochastic_1,11,1204,0.1,True,1.3320184530020924
3,Stochastic_1,12,2325,0.1,True,2.557977338001365
3,Stochastic_1,13,3887,0.1,True,4.30497518699849
3,Stochastic_1,14,2345,0.1,True,2.6120664150002995
3,Stochastic_1,15,138,0.1,True,0.15027112000097986
3,Stochastic_1,16,80,0.1,True,0.0862103629988269
3,Stochastic_1,17,1839,0.1,True,2.040202322998084
3,Stochastic_1,18,88,0.1,True,0.0949092369992286
3,Stochastic_1,19,14,0.1,True,0.014307778001239058
3,Stochastic_1,20,2698,0.1,True,2.998009896997246
3,Stochastic_1,21,604,0.1,True,0.6685001040023053
3,Stochastic_1,22,239,0.1,True,0.2648295440012589
3,Stochastic_1,23,1127,0.1,True,1.2471223860047758
3,Stochastic_1,24,4974,0.1,True,5.51302848400519
3,Stochastic_1,25,986,0.1,True,1.0944002870019176
3,Stochastic_1,1,248,0.3,True,0.2818278639970231
3,Stochastic_1,2,932,0.3,True,1.055516059997899
3,Stochastic_1,3,1706,0.3,True,1.8697705449958448
3,Stochastic_1,4,71,0.3,True,0.0765509100019699
3,Stochastic_1,5,441,0.3,True,0.4790451739972923
3,Stochastic_1,6,1036,0.3,True,1.132578682001622
3,Stochastic_1,7,334,0.3,True,0.3634005839994643
3,Stochastic_1,8,704,0.3,True,0.7714206199962064
3,Stochastic_1,9,858,0.3,True,0.9377525460004108
3,Stochastic_1,10,170,0.3,True,0.18323166800109902
3,Stochastic_1,11,44,0.3,True,0.04711596899869619
3,Stochastic_1,12,33,0.3,True,0.034553170000435784
3,Stochastic_1,13,51,0.3,True,0.055619384002056904
3,Stochastic_1,14,933,0.3,True,1.0227269149982021
3,Stochastic_1,15,212,0.3,True,0.2330402209991007
3,Stochastic_1,16,104,0.3,True,0.11332890400080942
3,Stochastic_1,17,449,0.3,True,0.48944903899973724
3,Stochastic_1,18,20,0.3,True,0.020706516996142454
3,Stochastic_1,19,158,0.3,True,0.17194064600334968
3,Stochastic_1,20,154,0.3,True,0.16756894199352246
3,Stochastic_1,21,553,0.3,True,0.6055763990007108
3,Stochastic_1,22,161,0.3,True,0.17302086100244196
3,Stochastic_1,23,396,0.3,True,0.4337188790013897
3,Stochastic_1,24,125,0.3,True,0.1355380859968136
3,Stochastic_1,25,330,0.3,True,0.3605743869993603
3,Stochastic_1,1,836,0.6,True,0.9546055130049353
3,Stochastic_1,2,394,0.6,True,0.4424567189998925
3,Stochastic_1,3,85,0.6,True,0.09489788999781013
3,Stochastic_1,4,493,0.6,True,0.5447271990051377
3,Stochastic_1,5,108,0.6,True,0.11824896599864587
3,Stochastic_1,6,184,0.6,True,0.20268750700051896
3,Stochastic_1,7,42,0.6,True,0.04596561899961671
3,Stochastic_1,8,256,0.6,True,0.28239936500176555
3,Stochastic_1,9,1955,0.6,True,2.1638310859998455
3,Stochastic_1,10,574,0.6,True,0.6337787929951446
3,Stochastic_1,11,14,0.6,True,0.015014610005891882
3,Stochastic_1,12,2037,0.6,True,2.254410266999912
3,Stochastic_1,13,279,0.6,True,0.30746012899908237
3,Stochastic_1,14,42,0.6,True,0.0455632430021069
3,Stochastic_1,15,776,0.6,True,0.8619534270037548
3,Stochastic_1,16,552,0.6,True,0.6076759499992477
3,Stochastic_1,17,557,0.6,True,0.6137663750050706
3,Stochastic_1,18,2299,0.6,True,2.5455106230001547
3,Stochastic_1,19,195,0.6,True,0.21519691700086696
3,Stochastic_1,20,424,0.6,True,0.4697149899948272
3,Stochastic_1,21,1338,0.6,True,1.4755625449979561
3,Stochastic_1,22,856,0.6,True,0.9468438510011765
3,Stochastic_1,23,1515,0.6,True,1.6773867230003816
3,Stochastic_1,24,89,0.6,True,0.09798702099942602
3,Stochastic_1,25,477,0.6,True,0.5265520489992923
3,Stochastic_1,1,103,0.9,True,0.11849721299950033
3,Stochastic_1,2,334,0.9,True,0.3846871679998003
3,Stochastic_1,3,32,0.9,True,0.0363867330015637
3,Stochastic_1,4,1503,0.9,True,1.6956969200036838
3,Stochastic_1,5,1256,0.9,True,1.397459838000941
3,Stochastic_1,6,2,0.9,True,0.0013756370026385412
3,Stochastic_1,7,303,0.9,True,0.3365618030002224
3,Stochastic_1,8,201,0.9,True,0.2228781779995188
3,Stochastic_1,9,319,0.9,True,0.3538865970040206
3,Stochastic_1,10,504,0.9,True,0.5595414269992034
3,Stochastic_1,11,431,0.9,True,0.4786112849978963
3,Stochastic_1,12,2,0.9,True,0.0013595010022982024
3,Stochastic_1,13,180,0.9,True,0.19890433200635016
3,Stochastic_1,14,403,0.9,True,0.4472343870002078
3,Stochastic_1,15,380,0.9,True,0.4225639440046507
3,Stochastic_1,16,255,0.9,True,0.28275233099702746
3,Stochastic_1,17,61,0.9,True,0.06688737299555214
3,Stochastic_1,18,3137,0.9,True,3.4926583080014098
3,Stochastic_1,19,43,0.9,True,0.047351341003377456
3,Stochastic_1,20,725,0.9,True,0.8057860609987983
3,Stochastic_1,21,223,0.9,True,0.24678460900031496
3,Stochastic_1,22,70,0.9,True,0.0774210640011006
3,Stochastic_1,23,6,0.9,True,0.005937353002082091
3,Stochastic_1,24,2,0.9,True,0.0013692619977518916
3,Stochastic_1,25,367,0.9,True,0.4075406209958601
3,Stochastic_1,1,533,0.1,True,0.608314552999218
3,Stochastic_1,2,2941,0.1,True,3.274705711999559
3,Stochastic_1,3,1497,0.1,True,1.6505798250000225
3,Stochastic_1,4,538,0.1,True,0.5910591189967818
3,Stochastic_1,5,836,0.1,True,0.9267883370048366
3,Stochastic_1,6,693,0.1,True,0.7653264300024603
3,Stochastic_1,7,126,0.1,True,0.13914461500098696
3,Stochastic_1,8,834,0.1,True,0.9190191919988138
3,Stochastic_1,9,1300,0.1,True,1.4336746499975561
3,Stochastic_1,10,608,0.1,True,0.6742729840043467
3,Stochastic_1,11,1244,0.1,True,1.3684609819974867
3,Stochastic_1,12,732,0.1,True,0.8063802079996094
3,Stochastic_1,13,1102,0.1,True,1.2157420590010588
3,Stochastic_1,14,385,0.1,True,0.4202835070027504
3,Stochastic_1,15,5,0.1,True,0.004389162997540552
3,Stochastic_1,16,268,0.1,True,0.29151769199961564
3,Stochastic_1,17,1346,0.1,True,1.4867644350015325
3,Stochastic_1,18,34,0.1,True,0.03612451700610109
3,Stochastic_1,19,212,0.1,True,0.23019088599539828
3,Stochastic_1,20,2262,0.1,True,2.4977995279987226
3,Stochastic_1,21,533,0.1,True,0.5871985720004886
3,Stochastic_1,22,42,0.1,True,0.04538200600654818
3,Stochastic_1,23,322,0.1,True,0.3543549169990001
3,Stochastic_1,24,330,0.1,True,0.3628893409986631
3,Stochastic_1,25,4074,0.1,True,4.504280171000573
3,Stochastic_1,1,132,0.3,True,0.15200632600317476
3,Stochastic_1,2,154,0.3,True,0.17667111300397664
3,Stochastic_1,3,114,0.3,True,0.13003334099630592
3,Stochastic_1,4,67,0.3,True,0.0760350760028814
3,Stochastic_1,5,187,0.3,True,0.2142984370002523
3,Stochastic_1,6,85,0.3,True,0.09741052299796138
3,Stochastic_1,7,1853,0.3,True,2.0623153319975245
3,Stochastic_1,8,780,0.3,True,0.8647166020018631
3,Stochastic_1,9,1131,0.3,True,1.2478556290006964
3,Stochastic_1,10,729,0.3,True,0.804376638996473
3,Stochastic_1,11,81,0.3,True,0.08872726099798456
3,Stochastic_1,12,833,0.3,True,0.9191172720020404
3,Stochastic_1,13,1573,0.3,True,1.739471142005641
3,Stochastic_1,14,15,0.3,True,0.015761833004944492
3,Stochastic_1,15,81,0.3,True,0.08907604300475214
3,Stochastic_1,16,1881,0.3,True,2.0810279110010015
3,Stochastic_1,17,2146,0.3,True,2.3730780460027745
3,Stochastic_1,18,280,0.3,True,0.3081063189965789
3,Stochastic_1,19,1922,0.3,True,2.118092525997781
3,Stochastic_1,20,167,0.3,True,0.1821463749947725
3,Stochastic_1,21,284,0.3,True,0.31370835100096883
3,Stochastic_1,22,1895,0.3,True,2.09426392900059
3,Stochastic_1,23,27,0.3,True,0.02880779699626146
3,Stochastic_1,24,695,0.3,True,0.7685698509958456
3,Stochastic_1,25,384,0.3,True,0.42353476300195325
3,Stochastic_1,1,735,0.6,True,0.8377722200020798
3,Stochastic_1,2,172,0.6,True,0.19460957500268705
3,Stochastic_1,3,338,0.6,True,0.3715024369957973
3,Stochastic_1,4,350,0.6,True,0.38099084200075595
3,Stochastic_1,5,130,0.6,True,0.14247657200030517
3,Stochastic_1,6,2066,0.6,True,2.2469841560014174
3,Stochastic_1,7,1818,0.6,True,1.9805863540022983
3,Stochastic_1,8,518,0.6,True,0.5622585780001828
3,Stochastic_1,9,974,0.6,True,1.0569674630023655
3,Stochastic_1,10,112,0.6,True,0.12126385200099321
3,Stochastic_1,11,548,0.6,True,0.5963627689998248
3,Stochastic_1,12,824,0.6,True,0.8966172299988102
3,Stochastic_1,13,340,0.6,True,0.3680257839951082
3,Stochastic_1,14,129,0.6,True,0.1391018089998397
3,Stochastic_1,15,92,0.6,True,0.09939193200261798
3,Stochastic_1,16,570,0.6,True,0.6198574509980972
3,Stochastic_1,17,11,0.6,True,0.011231500997382682
3,Stochastic_1,18,724,0.6,True,0.7879461100019398
3,Stochastic_1,19,180,0.6,True,0.19494099100120366
3,Stochastic_1,20,2,0.6,True,0.0014370520002557896
3,Stochastic_1,21,1493,0.6,True,1.6250813939986983
3,Stochastic_1,22,641,0.6,True,0.6980087690026267
3,Stochastic_1,23,316,0.6,True,0.3417833229977987
3,Stochastic_1,24,1291,0.6,True,1.4071667050011456
3,Stochastic_1,25,1545,0.6,True,1.6822310499992454
3,Stochastic_1,1,2,0.9,True,0.001720492000458762
3,Stochastic_1,2,1078,0.9,True,1.2256322629982606
3,Stochastic_1,3,2,0.9,True,0.001354984000499826
3,Stochastic_1,4,2,0.9,True,0.0013535440011764877
3,Stochastic_1,5,687,0.9,True,0.7492630509950686
3,Stochastic_1,6,2,0.9,True,0.0013417539958027191
3,Stochastic_1,7,2,0.9,True,0.0013584059997810982
3,Stochastic_1,8,1338,0.9,True,1.464669259999937
3,Stochastic_1,9,1831,0.9,True,2.004451788001461
3,Stochastic_1,10,373,0.9,True,0.4076689779976732
3,Stochastic_1,11,632,0.9,True,0.690250368003035
3,Stochastic_1,12,391,0.9,True,0.42781803000252694
3,Stochastic_1,13,927,0.9,True,1.015646583000489
3,Stochastic_1,14,32,0.9,True,0.034198129003925715
3,Stochastic_1,15,637,0.9,True,0.6964385280007264
3,Stochastic_1,16,2,0.9,True,0.0014498210002784617
3,Stochastic_1,17,40,0.9,True,0.04299128599814139
3,Stochastic_1,18,436,0.9,True,0.47577094699954614
3,Stochastic_1,19,1773,0.9,True,1.9431960530055221
3,Stochastic_1,20,2,0.9,True,0.0013568920039688237
3,Stochastic_1,21,2,0.9,True,0.001349028003460262
3,Stochastic_1,22,2,0.9,True,0.00134910800261423
3,Stochastic_1,23,272,0.9,True,0.29671317499742145
